   3.74496603      0.999909997       3.59310419E-04
   3.82550311      0.999934971       2.64895440E-04
   3.90603995      0.999952972       1.94027161E-04
   3.98657703      0.999966025       1.41199504E-04
   4.06711388      0.999975979       1.02090933E-04
   4.14765120      0.999983013       7.33371126E-05
   4.22818804      0.999988019       5.23412382E-05
   4.30872488      0.999992013       3.71148599E-05
   4.38926220      0.999993980       2.61476816E-05
   4.46979904      0.999996006       1.83021857E-05
   4.55033588      0.999997020       1.27278636E-05
   4.63087177      0.999997973       8.79413892E-06
   4.71140909      0.999998987       6.03685930E-06
   4.79194593      0.999998987       4.11730662E-06
   4.87248278      0.999998987       2.78996094E-06
   4.95302010       1.00000000       1.87830199E-06
   5.03355694       1.00000000       1.25636757E-06
   5.11409378       1.00000000       8.34931370E-07
   5.19463110       1.00000000       5.51273672E-07
   5.27516794       1.00000000       3.61632743E-07
   5.35570478       1.00000000       2.35695325E-07
   5.43624210       1.00000000       1.52621809E-07
   5.51677895       1.00000000       9.81897657E-08
   5.59731483       1.00000000       6.27626875E-08
   5.67785215       1.00000000       3.98580369E-08
   5.75838900       1.00000000       2.51486973E-08
   5.83892584       1.00000000       1.57651137E-08
   5.91946316       1.00000000       9.81886927E-09
   6.00000000       1.00000000       6.07588291E-09
