   3.66442990      0.999876022       6.55773755E-15
   3.74496603      0.999909997       2.61633061E-15
   3.82550311      0.999934971       1.03037069E-15
   3.90603995      0.999952972       4.00555952E-16
   3.98657703      0.999966025       1.53708700E-16
   4.06711388      0.999975979       5.82236353E-17
   4.14765120      0.999983013       2.17703614E-17
   4.22818804      0.999988019       8.03524736E-18
   4.30872488      0.999992013       2.92751006E-18
   4.38926220      0.999993980       1.05284179E-18
   4.46979904      0.999996006       3.73761922E-19
   4.55033588      0.999997020       1.30976735E-19
   4.63087177      0.999997973       4.53068470E-20
   4.71140909      0.999998987       1.54700756E-20
   4.79194593      0.999998987       5.21420690E-21
   4.87248278      0.999998987       1.73481403E-21
   4.95302010       1.00000000       5.69741902E-22
   5.03355694       1.00000000       1.84702996E-22
   5.11409378       1.00000000       5.91067349E-23
   5.19463110       1.00000000       1.86706984E-23
   5.27516794       1.00000000       5.82176469E-24
   5.35570478       1.00000000       1.79190918E-24
   5.43624210       1.00000000       5.44426881E-25
   5.51677895       1.00000000       1.63279626E-25
   5.59731483       1.00000000       4.83388849E-26
   5.67785215       1.00000000       1.41259782E-26
   5.75838900       1.00000000       4.07482827E-27
   5.83892584       1.00000000       1.16029200E-27
   5.91946316       1.00000000       3.26127564E-28
   6.00000000       1.00000000       9.04846545E-29
